election,competitive_ratio,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_used,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,total_rankings_tallied_1,total_rankings_tallied_2,total_rankings_tallied_3,total_rankings_tallied_4,total_rankings_tallied_5,total_rankings_tallied_6,total_rankings_used_1,total_rankings_used_2,total_rankings_used_3,total_rankings_used_4,total_rankings_used_5,total_rankings_used_6,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
SanFrancisco_20181106_BoardofSupervisorsDistrict8,0,34808,,,,,,,,,,67957,0,9842,2070,42004,0,9842,2070,1796,2070,41846,123,35,0,0,0,41883,18261,7813,0,0,0,2,3,False,0,38.0,30102.0,0,11915.0,7783.0,64.0,541.0,8327.0,6007.0,48049.0,True,11915.0,1.283,RAFAEL MANDELMAN,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38406.0,38406.0,91.434,91.434,1
SanFrancisco_20181106_PublicDefender,0,292864,,,,,,,,,,423312,0,0,0,292864,0,0,0,0,0,286688,3709,2467,0,0,0,286758,70851,65703,0,0,0,1,3,False,0,83.0,292890.0,0,0,68500.0,210.0,7420.0,74582.0,75631.0,368578.0,True,292890.0,1.0,JEFF ADACHI,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292864.0,292864.0,100.0,100.0,1
SanFrancisco_20191105_BoardofSupervisorsDistrict5,0.0915200282960474,185,,,,,,,,,,50448,157,12488,11576,24574,157,6254,5775,5621,5904,23473,854,212,35,0,0,23512,12699,7907,6330,0,0,4,4,False,0,40.0,11362.0,7359.0,12335.0,609.0,127.0,437.0,1126.0,1050.0,24765.0,True,5512.0,2.062,DEAN PRESTON,3,40.0,418.0,8.0,0.0,375.0,35.0,0.0,0.0,0.0,11239.0,11721.0,47.472,50.398,1
SanFrancisco_20191105_CityAttorney,0,163865,,,,,,,,,,171260,0,7,0,163883,0,7,0,0,0,161374,981,1528,0,0,0,161424,4694,5142,0,0,0,1,3,False,0,62.0,163880.0,0,7.0,3728.0,69.0,2552.0,6300.0,42172.0,206117.0,True,163876.0,1.0,DENNIS J. HERRERA,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163874.0,163874.0,99.995,99.995,1
SanFrancisco_20191105_DistrictAttorney,0.6336773684711514,2860,,,,,,,,,,467677,11964,98959,98903,244246,11964,49998,50544,45526,59201,192053,34731,16930,532,0,0,192527,119355,89846,65949,0,0,4,4,False,0,525.0,77147.0,85458.0,116300.0,4965.0,1117.0,2912.0,8673.0,12395.0,206117.0,True,59705.0,2.348,CHESA BOUDIN,4,525.0,22721.0,189.0,0.0,20924.0,1608.0,0.0,0.0,0.0,68805.0,86668.0,35.614,50.839,1
SanFrancisco_20191105_Mayor,0,72855,,,,,,,,,,502512,0,165128,129449,179587,0,48509,39271,37982,39271,177192,1876,115,80,55,269,177731,92682,73762,55892,52803,49642,7,6,False,0,603.0,91698.0,68510.0,88212.0,7340.0,1692.0,6594.0,14788.0,25927.0,206117.0,True,39539.0,2.643,LONDON N. BREED,1,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126221.0,126221.0,70.284,70.284,1
SanFrancisco_20191105_PublicDefender,0,161313,,,,,,,,,,167498,0,7,0,161323,0,7,0,0,0,158562,1264,1497,0,0,0,158594,4364,4540,0,0,0,1,3,False,0,47.0,161318.0,0,7.0,3114.0,51.0,2799.0,5918.0,44747.0,206117.0,True,161318.0,1.0,"MANOHAR ""MANO"" RAJU",1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161318.0,161318.0,99.997,99.997,1
SanFrancisco_20191105_Sheriff,0,149039,,,,,,,,,,154913,0,7,2,149051,0,7,2,2,2,146630,1077,1344,0,0,0,146665,4019,4229,0,0,0,1,3,False,0,49.0,149046.0,0,9.0,2959.0,50.0,2458.0,5423.0,57017.0,206117.0,True,149049.0,1.0,PAUL MIYAMOTO,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149045.0,149045.0,99.996,99.996,1
SanFrancisco_20191105_Treasurer,0,154861,,,,,,,,,,160925,0,4,3,154873,0,4,3,3,3,152706,856,1311,0,0,0,152734,3899,4292,0,0,0,1,3,False,0,46.0,154868.0,0,7.0,3052.0,48.0,2206.0,5265.0,51198.0,206117.0,True,154870.0,1.0,JOSÉ CISNEROS,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154867.0,154867.0,99.996,99.996,1
SanFrancisco_20201103_BoardOfSupervisorsD1,0.5036328070420567,135,,,,,,,,,,146560,4024,45252,48418,45865,2599,12453,13492,11675,15139,35514,6906,2083,679,348,250,35610,27956,22955,16814,14852,14384,7,7,False,0,107.0,8136.0,22580.0,27970.0,924.0,261.0,1736.0,2770.0,3726.0,39909.0,True,12138.0,3.975,CONNIE CHAN,6,107.0,1961.0,43.0,0.0,1774.0,144.0,0.0,0.0,0.0,13508.0,17125.0,37.443,50.198,1
SanFrancisco_20201103_BoardOfSupervisorsD11,0.18451987848368775,1893,,,,,,,,,,79741,5,23077,20693,33646,5,13200,11713,10654,11718,31099,2442,105,0,0,0,31204,25933,22604,0,0,0,4,3,False,0,117.0,6214.0,20905.0,25184.0,1201.0,190.0,581.0,1911.0,2795.0,34262.0,True,20905.0,2.462,AHSHA SAFAI,3,117.0,521.0,10.0,0.0,425.0,86.0,0.0,0.0,0.0,15135.0,16361.0,48.278,53.07,1
SanFrancisco_20201103_BoardOfSupervisorsD3,0,1931,,,,,,,,,,86901,0,26692,29540,28893,0,10548,11505,11360,11505,28588,219,59,27,0,0,28661,22090,18990,17160,0,0,4,4,False,0,92.0,6827.0,18660.0,22098.0,664.0,181.0,1201.0,1953.0,3904.0,32889.0,True,15531.0,2.94,AARON PESKIN,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15412.0,15412.0,53.342,53.342,1
SanFrancisco_20201103_BoardOfSupervisorsD5,0,1204,,,,,,,,,,126465,0,42627,39543,41764,0,17554,15755,15526,15755,41594,125,18,27,0,0,41679,33526,28599,22661,0,0,4,4,False,0,98.0,8445.0,28110.0,33369.0,1001.0,204.0,1121.0,2234.0,4555.0,46417.0,True,20766.0,2.964,DEAN PRESTON,1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21484.0,21484.0,51.441,51.441,1
SanFrancisco_20201103_BoardOfSupervisorsD7,0.9312596666093831,89,,,,,,,,,,169943,8351,49671,46727,61983,5868,14517,13686,12578,17960,39008,15020,4871,1725,856,369,39124,35192,27726,19747,16880,15880,7,7,True,0,124.0,4320.0,27480.0,35077.0,1106.0,295.0,1431.0,2620.0,3970.0,43426.0,True,13443.0,4.236,MYRNA MELGAR,6,124.0,4500.0,34.0,0.0,4116.0,350.0,0.0,0.0,0.0,7881.0,18517.0,20.037,53.161,3
SanFrancisco_20201103_BoardOfSupervisorsD9,0,29149,,,,,,,,,,32357,0,2,4,29275,0,2,4,4,4,27544,821,910,0,0,0,27545,2375,2437,0,0,0,2,3,False,0,2.0,29269.0,0,6.0,1597.0,3.0,1777.0,3329.0,7692.0,36969.0,True,6.0,1.0,HILLARY RONEN,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29212.0,29212.0,99.785,99.785,1
SanFrancisco_20221108_AssessorRecorder,0,224579,,,,,,,,,,242474,0,0,0,224579,0,0,0,0,0,217967,2742,3870,0,0,0,217970,11812,12692,0,0,0,1,3,False,0,7.0,224579.0,0,1.0,9208.0,9.0,6742.0,15812.0,83754.0,308340.0,True,224580.0,1.0,JOAQUÍN TORRES,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224579.0,224579.0,100.0,100.0,1
SanFrancisco_20221108_BoardofSupervisorsD10,0,7615,,,,,,,,,,26455,0,5456,2542,16825,0,5456,2542,2486,2542,16524,246,55,0,0,0,16567,8620,1268,0,0,0,2,3,False,0,66.0,8828.0,0,8002.0,872.0,75.0,606.0,1518.0,3783.0,20674.0,True,8002.0,1.47,SHAMANN WALTON,1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12220.0,12220.0,72.63,72.63,1
SanFrancisco_20221108_BoardofSupervisorsD2,0,22541,,,,,,,,,,24039,0,0,0,22541,0,0,0,0,0,22117,129,295,0,0,0,22117,891,1031,0,0,0,1,3,False,0,0,22541.0,0,0,765.0,0,427.0,1189.0,9336.0,31877.0,True,22541.0,1.0,CATHERINE STEFANI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22541.0,22541.0,100.0,100.0,1
SanFrancisco_20221108_BoardofSupervisorsD4,0,469,,,,,,,,,,40105,0,5451,5202,27029,0,5451,5202,5149,5202,26826,171,32,0,0,0,26861,11301,1943,0,0,0,2,3,False,0,53.0,16380.0,0,10655.0,1302.0,57.0,848.0,2175.0,3003.0,30085.0,True,10655.0,1.392,JOEL ENGARDIO,1,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749.0,13749.0,50.868,50.868,1
SanFrancisco_20221108_BoardofSupervisorsD6,0,260,,,,,,,,,,41823,0,11112,12891,16274,0,4826,5943,5852,5943,16202,46,12,14,0,0,16281,11099,7548,6895,0,0,4,4,False,0,90.0,5507.0,7091.0,10807.0,516.0,142.0,308.0,906.0,2299.0,18663.0,True,6150.0,2.467,MATT DORSEY,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8267.0,8267.0,50.799,50.799,1
SanFrancisco_20221108_BoardofSupervisorsD8,0,19420,,,,,,,,,,51902,0,9820,4312,35370,0,9820,4312,4274,4312,35182,160,28,0,0,0,35203,15073,1626,0,0,0,2,3,False,0,36.0,21238.0,0,14134.0,1325.0,42.0,572.0,1916.0,6852.0,42258.0,True,14134.0,1.398,RAFAEL MANDELMAN,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27395.0,27395.0,77.453,77.453,1
SanFrancisco_20221108_DistrictAttorney,0.28668417738045865,19515,,,,,,,,,,701097,5220,180946,170596,314861,5220,80879,83865,71655,86798,272953,33210,7855,843,0,0,274014,181775,136069,109239,0,0,4,4,False,0,1279.0,101659.0,126883.0,174802.0,10578.0,2368.0,7389.0,19296.0,31130.0,308340.0,True,94727.0,2.427,BROOKE JENKINS,3,1279.0,10766.0,278.0,0.0,9085.0,1403.0,0.0,0.0,0.0,126505.0,142340.0,45.847,53.68,1
SanFrancisco_20221108_PublicDefender,0,111456,,,,,,,,,,388923,0,72633,43828,255300,0,72633,43828,43262,43828,252902,1880,518,0,0,0,253217,122680,13026,0,0,0,2,3,False,0,486.0,138866.0,0,116471.0,9493.0,537.0,5482.0,15241.0,52554.0,308340.0,True,116471.0,1.454,MANO RAJU,1,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183378.0,183378.0,71.828,71.828,1
SanFrancisco_20241105_BoS_D1,0.12766332100721958,406,,,,,,,,,,75411,706,17578,16782,38867,601,8429,8605,8029,9013,35405,2671,541,230,20,0,35451,18619,9557,6233,5551,0,5,5,False,0,47.0,16965.0,9244.0,18533.0,495.0,102.0,580.0,1129.0,3732.0,39257.0,True,4781.0,2.083,CONNIE CHAN,4,47.0,1184.0,7.0,0.0,1136.0,41.0,0.0,0.0,0.0,16670.0,17797.0,46.987,51.895,1
SanFrancisco_20241105_BoS_D11,0.7149874467852855,25,,,,,,,,,,86734,4207,20138,23218,36597,2840,8740,8123,8127,10260,27658,6013,1665,645,356,217,27805,21029,12610,7681,6223,5845,7,7,True,0,160.0,7122.0,12265.0,20875.0,644.0,296.0,899.0,1697.0,4186.0,32274.0,True,4597.0,3.009,CHYANNE CHEN,6,160.0,4162.0,43.0,0.0,3930.0,189.0,0.0,0.0,0.0,8249.0,11983.0,29.537,50.421,2
SanFrancisco_20241105_BoS_D3,0.40242367012905256,686,,,,,,,,,,79478,2194,19854,19778,36307,1798,8616,8858,8264,10267,28652,5659,1455,367,146,28,28721,21033,12553,6814,5413,4944,6,6,False,0,76.0,7921.0,12308.0,20882.0,416.0,148.0,402.0,909.0,4838.0,33672.0,True,4401.0,2.715,DANNY SAUTER,5,76.0,3205.0,24.0,0.0,3087.0,94.0,0.0,0.0,0.0,11272.0,14047.0,39.196,54.972,1
SanFrancisco_20241105_BoS_D5,0.2903276375607462,198,,,,,,,,,,69467,1193,18142,13769,34660,1038,8802,6224,6269,7088,29399,3917,964,307,73,0,29468,17479,10352,6471,5697,0,5,5,True,0,79.0,12495.0,10007.0,17241.0,537.0,171.0,759.0,1369.0,4628.0,34405.0,True,4797.0,2.28,BILAL MAHMOOD,4,79.0,1899.0,29.0,0.0,1784.0,86.0,0.0,0.0,0.0,11840.0,14733.0,39.868,52.998,2
SanFrancisco_20241105_BoS_D7,0.30254938375823065,2424,,,,,,,,,,75923,375,15617,16701,42034,375,8263,10106,8877,10363,37076,4355,542,61,0,0,37099,20726,10883,7215,0,0,4,4,False,0,26.0,16797.0,10494.0,20537.0,518.0,66.0,641.0,1187.0,5502.0,42846.0,True,6399.0,2.002,MYRNA MELGAR,3,26.0,1924.0,6.0,0.0,1830.0,88.0,0.0,0.0,0.0,17532.0,18909.0,46.98,53.424,1
SanFrancisco_20241105_BoS_D9,0.501156462585034,32,,,,,,,,,,93936,3588,30129,17302,40515,2327,13871,7511,7637,9253,32618,5535,1430,489,283,123,32747,25030,13898,7257,5437,4962,7,7,False,0,140.0,7896.0,13657.0,24897.0,579.0,280.0,676.0,1408.0,4220.0,37091.0,True,3767.0,2.794,JACKIE FIELDER,6,140.0,3362.0,36.0,0.0,3149.0,177.0,0.0,0.0,0.0,13844.0,17525.0,42.296,59.672,1
SanFrancisco_20241105_CityAttorney,0,216540,,,,,,,,,,436110,0,73366,24568,329174,0,73366,24568,24377,24568,327561,1389,224,0,0,0,327706,100679,7725,0,0,0,2,3,False,0,205.0,231253.0,0,97941.0,5137.0,229.0,4341.0,9585.0,80726.0,410105.0,True,97941.0,1.297,DAVID CHIU,1,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272857.0,272857.0,82.891,82.891,1
SanFrancisco_20241105_DistrictAttorney,0,110624,,,,,,,,,,464164,0,69696,37767,347374,0,69696,37767,37505,37767,345702,1445,227,0,0,0,345885,110392,7887,0,0,0,2,3,False,0,257.0,239932.0,0,107466.0,5290.0,286.0,4451.0,9900.0,62474.0,410105.0,True,107466.0,1.308,BROOKE JENKINS,1,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228999.0,228999.0,65.923,65.923,1
SanFrancisco_20241105_Mayor,0.6927234650799455,2,,,,,,,,,,1432650,106143,412518,306176,551237,52822,144948,103983,115133,149892,389086,110563,28916,7879,3670,2422,390405,319174,234534,116726,77604,62504,15,10,False,1,1381.0,73578.0,231790.0,317422.0,10477.0,4395.0,13545.0,26227.0,18540.0,410105.0,True,41452.0,3.539,DANIEL LURIE,14,1381.0,59360.0,831.0,0.0,54900.0,2657.0,972.0,720.0,252.0,102720.0,182012.0,26.326,55.018,1
SanFrancisco_20241105_Sheriff,0,187328,,,,,,,,,,426560,0,74796,29469,314864,0,74796,29469,29257,29469,313519,1079,266,0,0,0,313698,106885,5977,0,0,0,2,3,False,0,252.0,210616.0,0,104267.0,4242.0,278.0,3003.0,7397.0,94989.0,410105.0,True,104267.0,1.33,PAUL MIYAMOTO,1,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251096.0,251096.0,79.747,79.747,1
SanFrancisco_20241105_Treasurer,0,304001,,,,,,,,,,309483,0,0,0,304001,0,0,0,0,0,300411,1663,1927,0,0,0,300414,4515,4554,0,0,0,1,3,False,0,7.0,304001.0,0,0,2893.0,7.0,3634.0,6485.0,106097.0,410105.0,True,304001.0,1.0,JOSÉ CISNEROS,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304001.0,304001.0,100.0,100.0,1
SanLeandro_20101102_CountyCouncilDistrict1,0,6016,,,,,,,,,,39307,0,8526,4546,20044,0,7679,3946,3085,3946,19942,70,32,0,0,0,19975,13796,5536,0,0,0,3,3,False,0,34.0,8412.0,1447.0,11641.0,4237.0,83.0,208.0,4438.0,3416.0,23494.0,True,1447.0,1.651,MICHAEL J. GREGORY,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030.0,13030.0,65.007,65.007,1
SanLeandro_20101102_CountyCouncilDistrict3,0,16675,,,,,,,,,,27506,0,1243,140,17691,0,1243,140,56,140,17485,119,87,0,0,0,17508,5430,4568,0,0,0,1,3,False,0,23.0,16307.0,0,1389.0,5020.0,33.0,343.0,5256.0,5780.0,23494.0,True,17325.0,1.077,DIANA M. SOUZA,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17183.0,17183.0,97.128,97.128,1
SanLeandro_20101102_CountyCouncilDistrict5,0,1276,,,,,,,,,,39509,0,7066,5837,20292,0,6396,5213,4364,5213,20145,92,55,0,0,0,20186,13932,5391,0,0,0,2,3,False,0,41.0,8696.0,1294.0,11617.0,4155.0,86.0,305.0,4436.0,3161.0,23494.0,True,11354.0,1.634,PAULINE RUSSO CUTTER,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10784.0,10784.0,53.144,53.144,1
SanLeandro_20101102_Mayor,0.6642960462873674,55,,,,,,,,,,57617,1273,12647,11763,27344,1025,7734,7050,6330,8075,22421,4022,901,0,0,0,22476,18787,16354,0,0,0,6,3,True,1,55.0,5546.0,13636.0,16959.0,2667.0,179.0,137.0,2925.0,955.0,23494.0,True,13636.0,2.356,STEPHEN H. CASSIDY,6,55.0,2218.0,27.0,0.0,1190.0,622.0,379.0,367.0,12.0,7908.0,10257.0,35.172,50.612,2
SanLeandro_20121106_CountyCouncilDistrict2,0.44986500325854206,200,,,,,,,,,,70616,39,15360,15400,28975,39,8954,9445,6772,9484,25377,3454,144,0,0,0,25501,23421,21694,0,0,0,3,3,False,0,128.0,6377.0,15295.0,19129.0,6259.0,248.0,105.0,6548.0,3139.0,28703.0,True,15295.0,2.344,URSULA REED,3,128.0,1604.0,18.0,0.0,451.0,1135.0,0.0,0.0,0.0,10734.0,12016.0,42.2,50.42,1
SanLeandro_20121106_CountyCouncilDistrict4,0.4921650440426518,1055,,,,,,,,,,63980,864,15429,9589,29219,857,9009,6008,4830,6865,23201,4590,1428,0,0,0,23280,20941,19759,0,0,0,4,3,False,0,84.0,6095.0,14663.0,17228.0,4978.0,183.0,115.0,5235.0,5344.0,28703.0,True,14663.0,2.364,BENNY LEE,4,84.0,2155.0,30.0,0.0,662.0,1463.0,0.0,0.0,0.0,10271.0,12886.0,44.129,61.013,1
SanLeandro_20121106_CountyCouncilDistrict6,0,2049,,,,,,,,,,56172,0,8452,7863,23697,0,7844,7187,4343,7187,23618,55,24,0,0,0,23676,20287,12209,0,0,0,2,3,False,0,60.0,8683.0,1284.0,15056.0,10955.0,118.0,187.0,11172.0,4946.0,28703.0,True,14827.0,1.687,JIM PROLA,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12873.0,12873.0,54.323,54.323,1
SanLeandro_20141104_CountyCouncilDistrict1,0.5294117647058824,40,,,,,,,,,,41783,436,10094,5787,19529,436,6307,3546,2914,3982,15391,3352,786,0,0,0,15465,13693,12625,0,0,0,4,3,False,0,74.0,4237.0,9193.0,11256.0,3340.0,132.0,97.0,3533.0,1681.0,17200.0,True,9193.0,2.316,DEBORAH COX,3,74.0,1817.0,16.0,0.0,779.0,1022.0,0.0,0.0,0.0,6552.0,8851.0,42.421,64.947,1
SanLeandro_20141104_CountyCouncilDistrict3,0,1148,,,,,,,,,,37500,0,9732,8380,14194,0,5348,4603,4241,4603,14133,51,10,0,0,0,14160,12163,11177,0,0,0,3,3,False,0,28.0,4239.0,8161.0,9964.0,2954.0,58.0,129.0,3098.0,2978.0,17200.0,True,8161.0,2.273,LEE THOMAS,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7671.0,7671.0,54.044,54.044,1
SanLeandro_20141104_CountyCouncilDistrict5,0,1128,,,,,,,,,,39180,0,10012,9007,14684,0,5389,5000,4644,5000,14635,43,6,0,0,0,14670,12778,11732,0,0,0,3,3,False,0,35.0,4288.0,8630.0,10411.0,3045.0,75.0,95.0,3183.0,2481.0,17200.0,True,8630.0,2.292,CORINA LOPEZ,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7906.0,7906.0,53.841,53.841,1
SanLeandro_20141104_Mayor,0.29185091598231205,2122,,,,,,,,,,42752,24,10243,8026,17802,24,6252,4790,3836,4814,16143,1505,154,0,0,0,16183,14196,12373,0,0,0,4,3,False,0,40.0,4735.0,8425.0,11493.0,3881.0,104.0,129.0,4071.0,951.0,17200.0,True,8425.0,2.225,PAULINE RUSSO CUTTER,3,40.0,896.0,6.0,0.0,336.0,554.0,0.0,0.0,0.0,7889.0,8777.0,48.67,57.317,1
SanLeandro_20161108_CountyCouncilDistrict2,0,2366,,,,,,,,,,60933,0,8486,6168,26930,0,8486,6168,4328,6168,26351,520,59,0,0,0,26452,21949,12532,0,0,0,2,3,False,0,105.0,12295.0,0,14658.0,11996.0,160.0,1143.0,13142.0,4755.0,31790.0,True,14658.0,1.539,ED HERNANDEZ,1,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14648.0,14648.0,54.393,54.393,1
SanLeandro_20161108_CountyCouncilDistrict4,0,23293,,,,,,,,,,43543,0,0,0,23293,0,0,0,0,0,21779,653,861,0,0,0,21805,10941,10797,0,0,0,1,3,False,0,41.0,23296.0,0,0,10628.0,54.0,1818.0,12114.0,8456.0,31790.0,True,23296.0,0.998,BENNY LEE,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23293.0,23293.0,100.0,100.0,1
SanLeandro_20161108_CountyCouncilDistrict6,0,21338,,,,,,,,,,40164,0,0,0,21338,0,0,0,0,0,20867,257,214,0,0,0,20900,9753,9511,0,0,0,1,3,False,0,34.0,21344.0,0,0,9646.0,42.0,616.0,10129.0,10418.0,31790.0,True,21344.0,0.999,PETE BALLEW,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21338.0,21338.0,100.0,100.0,1
SanLeandro_20181106_CountyCouncilDistrict1,0,7531,,,,,,,,,,65791,0,19984,11084,24849,0,11077,6366,5780,6366,24678,128,43,0,0,0,24769,21643,19379,0,0,0,3,3,False,0,94.0,7401.0,13625.0,17495.0,5588.0,183.0,290.0,5966.0,2824.0,27767.0,True,13625.0,2.246,DEBORAH COX,1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16190.0,16190.0,65.154,65.154,1
SanLeandro_20181106_CountyCouncilDistrict3,0,544,,,,,,,,,,50937,0,7570,6422,23260,0,7570,6422,4699,6422,23162,81,17,0,0,0,23217,18736,8984,0,0,0,2,3,False,0,56.0,9281.0,0,13994.0,8992.0,86.0,274.0,9268.0,4451.0,27767.0,True,13994.0,1.598,"VICTOR AGUILAR, JR.",1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902.0,11902.0,51.169,51.169,1
SanLeandro_20181106_CountyCouncilDistrict5,0,9540,,,,,,,,,,50675,0,9100,4075,23290,0,9100,4075,2885,4075,23138,118,34,0,0,0,23185,18412,9078,0,0,0,2,3,False,0,47.0,10116.0,0,13183.0,9046.0,77.0,346.0,9389.0,4430.0,27767.0,True,13183.0,1.563,CORINA N. LOPEZ,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16415.0,16415.0,70.481,70.481,1
SanLeandro_20181106_Mayor,0,919,,,,,,,,,,69228,0,17025,16365,25791,0,9522,9208,8380,9208,25665,102,24,0,0,0,25789,22950,20489,0,0,0,4,3,False,0,124.0,7058.0,14660.0,18793.0,5693.0,210.0,211.0,6055.0,1852.0,27767.0,True,14660.0,2.288,PAULINE RUSSO CUTTER,1,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13355.0,13355.0,51.782,51.782,1
SanLeandro_20201103_CityCouncilD2,0,2354,,,,,,,,,,62129,0,12441,10642,34550,0,12180,10419,10252,10419,33968,370,108,68,36,0,34134,22974,2112,1337,1572,0,2,5,False,0,225.0,11992.0,484.0,22608.0,1424.0,286.0,1512.0,3082.0,5046.0,39821.0,True,22405.0,1.659,BRYAN AZEVEDO,1,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18452.0,18452.0,53.407,53.407,1
SanLeandro_20201103_CityCouncilD4,0,12957,,,,,,,,,,57695,0,14463,6558,32901,0,14317,6372,6241,6372,31502,698,467,193,41,0,31601,20967,2037,1480,1610,0,2,5,False,0,172.0,12243.0,332.0,20692.0,1202.0,204.0,2139.0,3379.0,6748.0,39821.0,True,20499.0,1.632,FRED SIMON,1,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22929.0,22929.0,69.691,69.691,1
SanLeandro_20201103_CityCouncilD6,0,28544,,,,,,,,,,33444,0,375,216,29886,0,375,216,206,216,27846,606,573,268,593,0,27869,1896,1318,989,1372,0,1,5,False,0,43.0,29297.0,0,592.0,887.0,46.0,2196.0,3043.0,9892.0,39821.0,True,29433.0,1.018,PETE BALLEW,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29215.0,29215.0,97.755,97.755,1
SantaFe_20180306_CityCouncilDistrict2,0,364,,,,,,,,,,15815,0,4964,4455,6256,0,2729,2410,2383,2410,6249,3,4,0,0,0,6252,5176,4387,0,0,0,3,3,False,0,4.0,1117.0,4280.0,5141.0,84.0,18.0,27.0,118.0,173.0,6433.0,True,4280.0,2.505,Carol Romero-Wirth,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,3310.0,52.909,52.909,1
SantaFe_20180306_CityCouncilDistrict4,0.6152758132956153,168,,,,,,,,,,12333,0,3558,2749,5848,0,2061,1667,1187,1667,4887,950,11,0,0,0,4893,3860,3580,0,0,0,3,3,False,0,8.0,1091.0,3447.0,3812.0,99.0,28.0,25.0,143.0,173.0,5080.0,True,3447.0,2.479,JoAnne Vigil Coppler,2,8.0,358.0,4.0,0.0,338.0,16.0,0.0,0.0,0.0,2121.0,2564.0,43.295,56.463,1
